0.05 -0.499687148171552
0.1 -0.498755453842498
0.15 -0.497217766305081
0.2 -0.495096746302705
0.25 -0.492421630227782
0.3 -0.489228337557276
0.35 -0.4855577823125
0.4 -0.48145489301095
0.45 -0.476964507798796
0.5 -0.472134576662477
0.55 -0.467010465703875
0.6 -0.461636516136403
0.65 -0.456058624695874
0.7 -0.45031431030238
0.75 -0.444440525695965
0.8 -0.438470615826141
0.85 -0.432433858847646
0.9 -0.426368671311243
0.95 -0.420279640084671
1 -0.41418895408161
1.05 -0.408149073725989
1.1 -0.402146172411668
1.15 -0.396173586000463
1.2 -0.390295401853687
1.25 -0.384433944534039
1.3 -0.378725004811882
1.35 -0.37309872851755
1.4 -0.367562249467397
1.45 -0.362023805509623
1.5 -0.356704913725269
1.55 -0.35148144449718
1.6 -0.346356696399007
1.65 -0.341332771006725
1.7 -0.336190054396208
1.75 -0.331411570328994
1.8 -0.326727238823267
1.85 -0.322138150846411
1.9 -0.317644662091238
1.95 -0.313246553403977
